user;date;text;favorite_count;retweet_count;retweeter_usr
Xarahenergy;Wed Feb 09 19:08:10 +0000 2022;RT @VALERIEin140: Splitting sharply from his NATO allies, Prime Minister Viktor Orban of Hungary said on Tuesday that proposed sanctions ag…;0;143;euronews
lilypob;Wed Feb 09 19:08:04 +0000 2022;RT @TomMcTague: Vladimir Putin is scary because he is modern, not because he’s a throwback. He reflects the 21st century to come, not the w…;0;186;euronews
ElisaNorio;Wed Feb 09 19:08:01 +0000 2022;RT @olya_rudenko: It was my pleasure to speak with the CPJ's Ann Cooper @pressfreedom about how we started the @KyivIndependent. I especial…;0;24;euronews
TB12Superfan;Wed Feb 09 19:07:59 +0000 2022;RT @thedailybeast: Scarcely a day goes by without a supportive mention of Tucker Carlson on Russian airwaves, and his open opposition to U.…;0;172;euronews
missy1275;Wed Feb 09 19:07:56 +0000 2022;RT @JuliaDavisNews: The cliche of Putin as a master chess player is tired. It attributes to genius what is better attributed to base thugge…;0;626;euronews
hum02;Wed Feb 09 19:07:55 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
GuillermBianchi;Wed Feb 09 19:07:54 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
KarolNiewitecki;Wed Feb 09 19:07:53 +0000 2022;RT @JuliaDavisNews: The cliche of Putin as a master chess player is tired. It attributes to genius what is better attributed to base thugge…;0;626;euronews
ArenaLlanos;Wed Feb 09 19:07:53 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
Pytyser;Wed Feb 09 19:07:51 +0000 2022;RT @crypto_div: The US threatens sanctions against Russia and blocking Russian banks' access to the dollar if they take aggressive action a…;0;23;euronews
offi_democrat;Wed Feb 09 19:07:48 +0000 2022;RT @kaitlancollins: President Biden and President Macron spoke this morning following the French president's visits to Russia and Ukraine,…;0;87;euronews
SarahMya2000;Wed Feb 09 19:07:45 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
QuentAdams;Wed Feb 09 19:07:45 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
BurnettCynthia;Wed Feb 09 19:07:42 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
Julie07202452;Wed Feb 09 19:07:41 +0000 2022;RT @OlgaNYC1211: Bomb threats in Russia began Jan 11, Ukraine Jan 12, and US last week of January;0;50;euronews
hubb_k;Wed Feb 09 19:07:40 +0000 2022;RT @OlgaNYC1211: This is very bizarre considering Russia had a wave of bomb threats made to schools, like 1000s, last month and the same fo…;0;263;euronews
OPrudka;Wed Feb 09 19:07:38 +0000 2022;RT @mhmck: Russia sends unlimited weapons and ammunition to its armies of occupation in the south and east of Ukraine – Crimea and Donbas.…;0;17;euronews
BENJIZEE;Wed Feb 09 19:07:38 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
Nen_senb;Wed Feb 09 19:07:30 +0000 2022;"RT @ASBMilitary: RUSSIA — When asked if Russia and US are talking about Ukraine: “It’s not what we are talking about,"" Antonov said. ""It’s…";0;87;euronews
finn_charlene;Wed Feb 09 19:07:29 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
cookierap;Wed Feb 09 19:07:29 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
DominckJohn;Wed Feb 09 19:07:29 +0000 2022;RT @AFP: VIDEO: More US soldiers and vehicles arrive in Poland as part of NATO moves to send in extra troops over fears that Russia could i…;0;336;euronews
mo45055896;Wed Feb 09 19:07:29 +0000 2022;RT @LindaFrum: Interesting dialogue between @davidfrum and @Sean_Speer about the role Canadian natural gas can play in providing internatio…;0;8;euronews
hawaianelf;Wed Feb 09 19:07:28 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
Julie07202452;Wed Feb 09 19:07:28 +0000 2022;RT @OlgaNYC1211: This is very bizarre considering Russia had a wave of bomb threats made to schools, like 1000s, last month and the same fo…;0;263;euronews
verycool21;Wed Feb 09 19:07:27 +0000 2022;RT @NatashaBertrand: New: The White House has approved a plan presented by the Pentagon for the nearly 2,000 US troops in Poland to help Am…;0;109;euronews
KTjax6;Wed Feb 09 19:07:24 +0000 2022;RT @OlgaNYC1211: This is very bizarre considering Russia had a wave of bomb threats made to schools, like 1000s, last month and the same fo…;0;263;euronews
BostonBoomer;Wed Feb 09 19:07:24 +0000 2022;RT @OlgaNYC1211: Bomb threats in Russia began Jan 11, Ukraine Jan 12, and US last week of January;0;50;euronews
strijder64;Wed Feb 09 19:07:23 +0000 2022;RT @jakluge: Pressuring #Zelensky into a deal with #Russia will not bring peace, but more instability. The root of the problem is still tha…;0;166;euronews
NeWishful;Wed Feb 09 19:07:22 +0000 2022;RT @OlgaNYC1211: This is very bizarre considering Russia had a wave of bomb threats made to schools, like 1000s, last month and the same fo…;0;263;euronews
irenevautour;Wed Feb 09 19:07:21 +0000 2022;"RT @commondreams: ""The United States backing Ukraine raises tension with Russia and is another move to feed into the military-industrial co…";0;5;euronews
IDefensor;Wed Feb 09 19:07:20 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
mijomojo1;Wed Feb 09 19:07:18 +0000 2022;RT @OlgaNYC1211: This is very bizarre considering Russia had a wave of bomb threats made to schools, like 1000s, last month and the same fo…;0;263;euronews
EarthMother60;Wed Feb 09 19:07:18 +0000 2022;RT @OlgaNYC1211: This is very bizarre considering Russia had a wave of bomb threats made to schools, like 1000s, last month and the same fo…;0;263;euronews
mijomojo1;Wed Feb 09 19:07:13 +0000 2022;RT @OlgaNYC1211: Bomb threats in Russia began Jan 11, Ukraine Jan 12, and US last week of January;0;50;euronews
Tio_Stephen;Wed Feb 09 19:07:11 +0000 2022;RT @thedailybeast: Scarcely a day goes by without a supportive mention of Tucker Carlson on Russian airwaves, and his open opposition to U.…;0;172;euronews
PitRko;Wed Feb 09 19:07:10 +0000 2022;RT @kaitlancollins: President Biden and President Macron spoke this morning following the French president's visits to Russia and Ukraine,…;0;87;euronews
BostonBoomer;Wed Feb 09 19:07:10 +0000 2022;RT @OlgaNYC1211: This is very bizarre considering Russia had a wave of bomb threats made to schools, like 1000s, last month and the same fo…;0;263;euronews
andruwins;Wed Feb 09 19:07:09 +0000 2022;"RT @OlenaHalushka: #breaking
Ukraine was a neutral state when first attacked by Russia in 2014.
Ukraine was a neutral state when first atta…";0;627;euronews
Sumond5;Wed Feb 09 19:07:09 +0000 2022;"RT @NewsraelApp: UKRAINE CRISIS: US Intel source - 'Russia's actions look less and less like a bluff'

https://t.co/8BCuXonqSo";0;3;euronews
Sportexpressiv1;Wed Feb 09 19:07:09 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
Helen504;Wed Feb 09 19:07:08 +0000 2022;RT @RuhleOnMSNBC: .@kwelkernbc, @MattMcBradley, @Renew_Democracy's @Kasparov63, and Amb. Bill Taylor joined @SRuhle to discuss the stand-of…;0;20;euronews
BuzzEdition;Wed Feb 09 19:07:07 +0000 2022;RT @McFaul: Putin knows one tragic fact about NATO that many on my twitter feed dont. NATO wont accept new members who have Russian soldier…;0;2764;euronews
therealberi;Wed Feb 09 19:07:06 +0000 2022;RT @OlgaNYC1211: Amazing! Ukrainians in Kharkiv, Ukraine which borders Russia and currently has military buildup on their border are sendin…;0;995;euronews
Net2Ayurveda;Wed Feb 09 19:07:05 +0000 2022;RT @miaInPololu: Neo-Nazi Russian nationalist exposes how Russia’s leaders sent them to Ukraine to kill Ukrainians https://t.co/bhhoTYUF0r;0;4;euronews
Minimuh2017;Wed Feb 09 19:07:03 +0000 2022;RT @OlgaNYC1211: This is very bizarre considering Russia had a wave of bomb threats made to schools, like 1000s, last month and the same fo…;0;263;euronews
chibilina;Wed Feb 09 19:07:03 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
FeinbergUSA;Wed Feb 09 19:06:59 +0000 2022;RT @OlgaNYC1211: This is very bizarre considering Russia had a wave of bomb threats made to schools, like 1000s, last month and the same fo…;0;263;euronews
PToveri;Wed Feb 09 19:06:59 +0000 2022;"RT @menqvist70: #Venäjä sulkee laajoja alueita Mustastamerestä sekä Asovanmerestä 13.-19.2.2022. NOTAM-ilmoitus annettu. 
Eipä tämäkään ole…";0;12;euronews
CeesGravendaal;Wed Feb 09 19:06:55 +0000 2022;RT @RikDelhaas: #Russia pressing towards #Ukraine;0;1;euronews
A77406848;Wed Feb 09 19:06:52 +0000 2022;"RT @addedvalueth: Oil will hit $120 a barrel if Russia invades Ukraine, strategist predicts @CNBC
I thought I would never see that price ag…";0;1;euronews
lovetheTanSuit;Wed Feb 09 19:06:50 +0000 2022;RT @McFaul: Putin knows one tragic fact about NATO that many on my twitter feed dont. NATO wont accept new members who have Russian soldier…;0;2764;euronews
Kathy_Posey;Wed Feb 09 19:06:48 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
Tanis42;Wed Feb 09 19:06:47 +0000 2022;RT @McFaul: Putin knows one tragic fact about NATO that many on my twitter feed dont. NATO wont accept new members who have Russian soldier…;0;2764;euronews
MariaaALoo00;Wed Feb 09 19:06:47 +0000 2022;RT @muthonikamau18: They are not giving you the real picture that Russia invades their territory Ukraine because it is ruled by one god the…;0;2;euronews
SocosLabs;Wed Feb 09 19:06:47 +0000 2022;"RT @neuraltheory: “Shanghai University has reportedly asked for lists of LGBTQ+ students and reports on their “state of mind”...""

https://…";0;2;euronews
vukicanavanua;Wed Feb 09 19:06:47 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
pressfreedom;Wed Feb 09 19:06:42 +0000 2022;RT @olya_rudenko: It was my pleasure to speak with the CPJ's Ann Cooper @pressfreedom about how we started the @KyivIndependent. I especial…;0;24;euronews
NastyOldWomyn;Wed Feb 09 19:06:37 +0000 2022;RT @McFaul: Putin knows one tragic fact about NATO that many on my twitter feed dont. NATO wont accept new members who have Russian soldier…;0;2764;euronews
Mark3Ds;Wed Feb 09 19:06:37 +0000 2022;RT @RALee85: If Russia isn't planning on conducting an escalation in Ukraine, it appears they are about to conduct a large naval exercise o…;0;172;euronews
jsandersbrumit;Wed Feb 09 19:06:35 +0000 2022;RT @OlgaNYC1211: This is very bizarre considering Russia had a wave of bomb threats made to schools, like 1000s, last month and the same fo…;0;263;euronews
sfrates1973;Wed Feb 09 19:06:34 +0000 2022;RT @OlgaNYC1211: This is very bizarre considering Russia had a wave of bomb threats made to schools, like 1000s, last month and the same fo…;0;263;euronews
tresleche2022;Wed Feb 09 19:06:34 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
gillian_folmar;Wed Feb 09 19:06:29 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
CharlyRosas_;Wed Feb 09 19:06:29 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
Sarge4270;Wed Feb 09 19:06:28 +0000 2022;RT @ggreenwald: Reasonably good @BernieSanders op-ed on Ukraine. It contains Bernie's standard Russia bashing, now obligatory in Dem politi…;0;85;euronews
_MoreCowbell_;Wed Feb 09 19:06:27 +0000 2022;RT @OlgaNYC1211: This is very bizarre considering Russia had a wave of bomb threats made to schools, like 1000s, last month and the same fo…;0;263;euronews
surfchicken16;Wed Feb 09 19:06:27 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
hapkidogal;Wed Feb 09 19:06:23 +0000 2022;RT @OlgaNYC1211: This is very bizarre considering Russia had a wave of bomb threats made to schools, like 1000s, last month and the same fo…;0;263;euronews
Paxeuropaea;Wed Feb 09 19:06:21 +0000 2022;RT @RALee85: If Russia isn't planning on conducting an escalation in Ukraine, it appears they are about to conduct a large naval exercise o…;0;172;euronews
orlyusa;Wed Feb 09 19:06:21 +0000 2022;RT @RepDonBacon: Lukashenko opened Belarussian borders to 30k Russian troops. Moscow has now positioned forces hundreds of miles closer to…;0;2;euronews
RickPetree;Wed Feb 09 19:06:19 +0000 2022;RT @McFaul: Putin knows one tragic fact about NATO that many on my twitter feed dont. NATO wont accept new members who have Russian soldier…;0;2764;euronews
Standupchai;Wed Feb 09 19:06:19 +0000 2022;RT @Oks_Parafeniuk: My newly published photo essay about life in Kyiv, Ukraine these days (with link that works) https://t.co/Mdaab29qKr;0;9;euronews
flaneur_r;Wed Feb 09 19:06:14 +0000 2022;RT @TheAtlantic: Vladimir Putin “is conjuring up the spirits of the past in his service, dressing up his aggression in time-honored disguis…;0;14;euronews
LUMKatrusya;Wed Feb 09 19:06:14 +0000 2022;"RT @DrRadchenko: To summarise the current state of Western and Russian narratives on Russia / Ukraine. 

1/2

The Western narrative: 
If Ru…";0;41;euronews
sukrandemirkol3;Wed Feb 09 19:06:10 +0000 2022;"RT @RT_com: Slovakia protests against military treaty with America

More: https://t.co/wOOqTIBPbg https://t.co/wPOnSnVD5g";0;59;euronews
Matt_Ros;Wed Feb 09 19:06:10 +0000 2022;RT @OlgaNYC1211: Bomb threats in Russia began Jan 11, Ukraine Jan 12, and US last week of January;0;50;euronews
fleming77;Wed Feb 09 19:06:10 +0000 2022;"RT @RT_com: Slovakia protests against military treaty with America

More: https://t.co/wOOqTIBPbg https://t.co/wPOnSnVD5g";0;59;euronews
OHickry;Wed Feb 09 19:06:10 +0000 2022;RT @ggreenwald: Reasonably good @BernieSanders op-ed on Ukraine. It contains Bernie's standard Russia bashing, now obligatory in Dem politi…;0;85;euronews
RadioLemberg;Wed Feb 09 19:06:08 +0000 2022;RT @mhmck: Russia sends unlimited weapons and ammunition to its armies of occupation in the south and east of Ukraine – Crimea and Donbas.…;0;17;euronews
RODRIGORRC72;Wed Feb 09 19:06:05 +0000 2022;RT @FranMatiasBueno: 1/3 Cuando escuchéis en los medios que si con la ciberguerra ya no hacen falta operaciones cinéticas y su gran relevan…;0;12;euronews
ImpulseRoman;Wed Feb 09 19:06:03 +0000 2022;"RT @RT_com: Slovakia protests against military treaty with America

More: https://t.co/wOOqTIBPbg https://t.co/wPOnSnVD5g";0;59;euronews
PHLNewsInsider;Wed Feb 09 19:06:03 +0000 2022;RT @inquirerdotnet: French President Emmanuel Macron, the first leader of a major Western power to meet Vladimir Putin since Russia massed…;0;1;euronews
RODRIGORRC72;Wed Feb 09 19:05:59 +0000 2022;RT @FranMatiasBueno: 3/3 largely failed to contribute to Russia’s strategic goals of making Ukraine abandon its pro-European Union and pro-…;0;1;euronews
BabyD_Rae;Wed Feb 09 19:05:56 +0000 2022;RT @McFaul: Putin knows one tragic fact about NATO that many on my twitter feed dont. NATO wont accept new members who have Russian soldier…;0;2764;euronews
ElenaKaracharow;Wed Feb 09 19:05:56 +0000 2022;"RT @GlasnostGone: While Russia bangs on about a few anti-tank rockets &amp; some ammo supplied to #Ukraine; in occupied eastern Ukraine, #OSCE…";0;38;euronews
Joomjumzz;Wed Feb 09 19:05:52 +0000 2022;"RT @YugBamBaby: ""If Russia makes a choice to further invade Ukraine, we are jointly ready and all of NATO is ready."" 

เหมือนตอนนี้เมกามอง…";0;1;euronews
miekegresnigt;Wed Feb 09 19:05:51 +0000 2022;RT @SadetKarabulut: Bernie snapt het wel. De crisis in Oekraïne vraagt om ontspanning. Escalatie gaat ten koste van ons allemaal. Wees aler…;0;30;euronews
soleil82639;Wed Feb 09 19:05:50 +0000 2022;"RT @PressTV: Russia calls Ukraine's reported plan to acquire US missiles 'provocative'
https://t.co/D3ybFKX4uo";0;12;euronews
OlSem16;Wed Feb 09 19:05:47 +0000 2022;RT @ASBMilitary: Finnish Head of parliament foreign affairs committee Mika Niikko resigns after he said that the West should just promise R…;0;298;euronews
xrobertm;Wed Feb 09 19:05:46 +0000 2022;RT @CharlesSchwab: Russia is massing troops on Ukraine’s border and China is escalating its saber-rattling against Taiwan. @JeffreyKleintop…;0;3;euronews
Lutshinoo;Wed Feb 09 19:05:46 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
MeaghanBm;Wed Feb 09 19:05:44 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
ButtlerSue;Wed Feb 09 19:05:43 +0000 2022;RT @McFaul: Putin knows one tragic fact about NATO that many on my twitter feed dont. NATO wont accept new members who have Russian soldier…;0;2764;euronews
MikenMcgill;Wed Feb 09 19:05:42 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
SophieZnS;Wed Feb 09 19:05:40 +0000 2022;RT @thedailybeast: Scarcely a day goes by without a supportive mention of Tucker Carlson on Russian airwaves, and his open opposition to U.…;0;172;euronews
CodecMendoza;Wed Feb 09 19:05:40 +0000 2022;RT @KevinRothrock: It’s remarkable to me how many analysts in Russia are clearly disgusted with Western reporting on the Ukraine crisis. If…;0;94;euronews
TRUTHonBENGHAZI;Wed Feb 09 19:05:39 +0000 2022;RT @thenewsoncnbc: French President Macron says Russian President Putin personally assured him that Russia would not escalate the Ukraine c…;0;12;euronews
bootleian;Wed Feb 09 19:05:38 +0000 2022;RT @Eyeswideopen69: Q: How can the UK be “leading the West on Ukraine” when it is not a member of the Normandy format — the four-member gro…;0;14;euronews
twinshowell;Wed Feb 09 19:05:37 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
PeterGreen1966;Wed Feb 09 19:05:28 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
iFortknox;Wed Feb 09 19:05:27 +0000 2022;RT @IvorCrotty: It seems we are at the stage in the Russia-Ukraine thing where you can now be angrily accused of hoping for peace. I would…;0;9;euronews
ljudmilasiempre;Wed Feb 09 19:05:23 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
Matt_Ros;Wed Feb 09 19:05:18 +0000 2022;RT @pwidakuswara: I wouldn't make a prediction of what it means in terms of a Russian invasion to Ukraine - @PressSec on tomorrow's Russia…;0;12;euronews
pamelar96117829;Wed Feb 09 19:05:18 +0000 2022;RT @iPouya: The US media is worried that #Russia is surrounding #Ukraine, but sees no issue when the US surrounds #Iran, immiserates 83 mil…;0;329;euronews
BSheepleherder;Wed Feb 09 19:05:17 +0000 2022;"RT @juliaioffe: ""Even if he does not order an invasion this winter, he is making clear that he will keep the pressure on, backed by the thr…";0;32;euronews
AndreasBoos;Wed Feb 09 19:05:16 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
kcsalmon;Wed Feb 09 19:05:15 +0000 2022;RT @msl_mitra: Thrilled that @NATO SG @jensstoltenberg contributed the next piece in #ByInvitation series on Russia-Ukraine for @TheEconomi…;0;6;euronews
Matt_Ros;Wed Feb 09 19:05:14 +0000 2022;RT @pwidakuswara: We're encouraging American citizens to depart now from #Ukraine even though we don't know that there is a decision from #…;0;20;euronews
2020_risingsun;Wed Feb 09 19:05:13 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
geoff27geoff;Wed Feb 09 19:05:12 +0000 2022;RT @ASBMilitary: Finnish Head of parliament foreign affairs committee Mika Niikko resigns after he said that the West should just promise R…;0;298;euronews
conniedocekal2;Wed Feb 09 19:05:11 +0000 2022;RT @McFaul: If Russia invades Ukraine, it will be Putin's fault not Biden's fault.;0;5296;euronews
lincoln69268383;Wed Feb 09 19:05:09 +0000 2022;"RT @RT_com: Slovakia protests against military treaty with America

More: https://t.co/wOOqTIBPbg https://t.co/wPOnSnVD5g";0;59;euronews
baleke_gedeon;Wed Feb 09 19:05:06 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
mgimo_iis;Wed Feb 09 19:05:03 +0000 2022;RT @antontroian: On a crisis that is here to stay. https://t.co/nXSEhhT0Zb;0;30;euronews
thoton9;Wed Feb 09 19:05:03 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
NorbertoSilvaM3;Wed Feb 09 19:05:01 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
MarekOssey;Wed Feb 09 19:04:59 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
marvinliao;Wed Feb 09 19:04:58 +0000 2022;RT @usosce: There is simply no defensive justification for Russia to amass so many forces, in such a short time, on Ukraine’s borders. None…;0;179;euronews
KassemHamodi;Wed Feb 09 19:04:56 +0000 2022;"RT @GarlandNixon: US: Russia is gonna invade Ukraine any second!
Russia: No we aren't
Ukraine: No they aren't
The EU: Please, just stop
US:…";0;336;euronews
mirko60036887;Wed Feb 09 19:04:55 +0000 2022;RT @Liveuamap: I wouldn't make a prediction of what it means in terms of a Russian invasion to Ukraine - @PressSec on tomorrow's Russia - B…;0;12;euronews
hello71793325;Wed Feb 09 19:04:52 +0000 2022;RT @Apex_WW: In past 24 hours, #Russia has added approximately 2,000 combat forces to the border areas near #Ukraine: U.S. admin official v…;0;72;euronews
vnevzorov;Wed Feb 09 19:04:48 +0000 2022;"RT @GlasnostGone: Don't forget Russia's crimes in occupied #Crimea. As well as crushing #FreeSpeech, it's also crushing Ukraine's &amp; the wor…";0;27;euronews
karolcummins;Wed Feb 09 19:04:44 +0000 2022;RT @thedailybeast: Scarcely a day goes by without a supportive mention of Tucker Carlson on Russian airwaves, and his open opposition to U.…;0;172;euronews
kochiphi369;Wed Feb 09 19:04:44 +0000 2022;"RT @glennbeck: Is the Biden administration PUSHING for war between Ukraine and Russia? Sen. @RandPaul tells me, ""you feel it among the memb…";0;118;euronews
HajaAbuBucker;Wed Feb 09 19:04:43 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
ultradeadd;Wed Feb 09 19:04:43 +0000 2022;RT @glubold: new from us and breaking: the WH approved a plan to deploy troops in Poland along the border with ukraine to help evac America…;0;35;euronews
SteveInCM;Wed Feb 09 19:04:36 +0000 2022;RT @AlexKhrebet: #Russia's economic blockade of #Ukraine't ports could worsen the economic and sociopolitical situation in the Ukrainian pa…;0;11;euronews
TheWarMonitor;Wed Feb 09 19:04:35 +0000 2022;RT @Apex_WW: In past 24 hours, #Russia has added approximately 2,000 combat forces to the border areas near #Ukraine: U.S. admin official v…;0;72;euronews
khomakostia;Wed Feb 09 19:04:35 +0000 2022;RT @AlexKhrebet: Росія закриває райони Чорного та Азовського морів. Під соусом ракетних та артилерійських навчань може критися підготовка д…;0;64;euronews
leyv_angel;Wed Feb 09 19:04:33 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
AnsisEgle;Wed Feb 09 19:04:32 +0000 2022;RT @McFaul: Putin knows one tragic fact about NATO that many on my twitter feed dont. NATO wont accept new members who have Russian soldier…;0;2764;euronews
ultradeadd;Wed Feb 09 19:04:31 +0000 2022;RT @paulwsj: The U.S. evacuation from Afghanistan “was remarkable but also chaotic,” one defense official said. “We don’t want a chaotic wi…;0;4;euronews
caro2768;Wed Feb 09 19:04:31 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
Mel_Storni;Wed Feb 09 19:04:29 +0000 2022;RT @AP_Europe: Slovakia's parliament has approved a defense treaty with the United States, including a $100 million commitment from Washing…;0;50;euronews
maxoutrage;Wed Feb 09 19:04:29 +0000 2022;RT @OlgaNYC1211: This is very bizarre considering Russia had a wave of bomb threats made to schools, like 1000s, last month and the same fo…;0;263;euronews
TusiimeRush7;Wed Feb 09 19:04:28 +0000 2022;"RT @RT_com: Slovakia protests against military treaty with America

More: https://t.co/wOOqTIBPbg https://t.co/wPOnSnVD5g";0;59;euronews
ClubCabeza;Wed Feb 09 19:04:25 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
ovie52009;Wed Feb 09 19:04:24 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
CMO2_;Wed Feb 09 19:04:18 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
kotel_1717;Wed Feb 09 19:04:14 +0000 2022;"RT @UkrWarReport: 🇷🇺Msta-S self-propelled artillery echelon.
#Ukraine #Russia https://t.co/eNkbYsM2hL";0;8;euronews
raptor_intel;Wed Feb 09 19:04:13 +0000 2022;RT @kaitlancollins: President Biden and President Macron spoke this morning following the French president's visits to Russia and Ukraine,…;0;87;euronews
kateneuropsych;Wed Feb 09 19:04:12 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;468;euronews
AndreaDePoliAS;Wed Feb 09 19:04:03 +0000 2022;"RT @CovertShores: NEW. #Russian Navy anti-ship platforms currently in Mediterranean and Black Sea &gt; https://t.co/mY0siiyhur

Together with…";0;231;euronews
tomlin_francis;Wed Feb 09 19:04:01 +0000 2022;"RT @EROTHCJ5: Great question 

Tucker Carlson: What happens to our troops in Ukraine if Russia invades?

https://t.co/5k5TO3uSNB";0;2;euronews
thenewseachday;Wed Feb 09 19:04:01 +0000 2022;RT @glubold: new from us and breaking: the WH approved a plan to deploy troops in Poland along the border with ukraine to help evac America…;0;35;euronews
fubarighter;Wed Feb 09 19:04:01 +0000 2022;RT @nytimes: Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discus…;0;408;euronews
FunkyGiesing;Wed Feb 09 19:03:58 +0000 2022;RT @mbk_center: Putin’s €87mln private yacht GRACEFULL has been spotted sailing towards Russia from a Hamburg shipyard, in anticipation of…;0;358;euronews
NatBagan;Wed Feb 09 19:03:55 +0000 2022;RT @cnni: The White House has approved a plan presented by the Pentagon for the nearly 2,000 US troops in Poland to help Americans who may…;0;30;euronews
