user;date;text;favorite_count;retweet_count;retweeter_usr
JulietMariaPal3;Fri Feb 11 01:29:55 +0000 2022;RT @JenniferJJacobs: “American citizens should leave now,” Biden told @LesterHoltNBC on Ukraine, due to Russian troops on border. “We’re de…;0;153;FinancialTimes
kristina_benoit;Fri Feb 11 01:29:55 +0000 2022;RT @yarotrof: So Minsk-2 talks between Ukraine and Russia in Berlin fail after nine hours of discussions, and no new senior-level meeting i…;0;187;FinancialTimes
WindTalkerMN1;Fri Feb 11 01:29:51 +0000 2022;"RT @rotterdamvvg: Russian military could launch a full-scale invasion that could reach Kyiv within 48 hours. 

President Biden is asking Am…";0;76;FinancialTimes
barbara29633158;Fri Feb 11 01:29:49 +0000 2022;RT @Apex_WW: Ukraine-Russia tensions: Russian troops warned by Ukrainian general 'land will be flooded' with their blood  https://t.co/o2HR…;0;30;FinancialTimes
whizkid1955;Fri Feb 11 01:29:47 +0000 2022;"RT @whizkid1955: Gas prices hit their highest level in 8 years — here's what's driving the surge.
BUT HERE ARE THE OIL COMPANIES BOASTING A…";0;1;FinancialTimes
DarrylH03120683;Fri Feb 11 01:29:46 +0000 2022;RT @FoxNews: Biden tells Americans in Ukraine to 'leave now' as possible Russian invasion looms https://t.co/Beky8g0LFi;0;48;FinancialTimes
UKreality;Fri Feb 11 01:29:45 +0000 2022;"RT @GicAriana: Someone who works with Russia-friendly Ukrainian oligarchs; actively courted relations and money from one of Putin’s most po…";0;8;FinancialTimes
khule_93;Fri Feb 11 01:29:39 +0000 2022;RT @SABCNews: Russia and Ukraine said they had failed to reach any breakthrough in a day of talks with French and German officials aimed at…;0;4;FinancialTimes
Aontaithe2021;Fri Feb 11 01:29:36 +0000 2022;RT @Apex_WW: #Russia will likely advise non-essential staff of its diplomatic missions in #Ukraine to leave the country: FM Lavrov via TASS;0;37;FinancialTimes
DS_GAUTAM9;Fri Feb 11 01:29:35 +0000 2022;"RT @palkisu: 🧵 War or not, Ukraine is losing. Here’s why:
Ukraine gave up nukes for security guarantees 3 decades ago (Budapest Agreement).…";0;1034;FinancialTimes
f_rymur;Fri Feb 11 01:29:34 +0000 2022;RT @FoxNews: Biden tells Americans in Ukraine to 'leave now' as possible Russian invasion looms https://t.co/Beky8g0LFi;0;48;FinancialTimes
KittyLoverNeil;Fri Feb 11 01:29:33 +0000 2022;RT @kelliwardaz: Our govt has threatened to shut down Russia's pipeline if they attack Ukraine, because that would harm Russia's economy. I…;0;1275;FinancialTimes
ThomasHemberge1;Fri Feb 11 01:29:31 +0000 2022;RT @vladi234_mr: @RUSI_org @Jack_Watling If #Russia tries to occupy more of #Ukraine, what will happen next? #Putin is never going to be ab…;0;1;FinancialTimes
sris19781;Fri Feb 11 01:29:30 +0000 2022;"RT @palkisu: 🧵 War or not, Ukraine is losing. Here’s why:
Ukraine gave up nukes for security guarantees 3 decades ago (Budapest Agreement).…";0;1034;FinancialTimes
ImperialLuis1;Fri Feb 11 01:29:26 +0000 2022;RT @FoxNews: Biden tells Americans in Ukraine to 'leave now' as possible Russian invasion looms https://t.co/Beky8g0LFi;0;48;FinancialTimes
NI38282418;Fri Feb 11 01:29:25 +0000 2022;RT @HAGnews2: With the gradual relax of #VaccineMandate, the Europe is realizing that the #CCP is their real threat. They know that Xi Jinp…;0;116;FinancialTimes
MckiePatrick;Fri Feb 11 01:29:22 +0000 2022;RT @kelliwardaz: Our govt has threatened to shut down Russia's pipeline if they attack Ukraine, because that would harm Russia's economy. I…;0;1275;FinancialTimes
WAlladin1;Fri Feb 11 01:29:21 +0000 2022;RT @STWuk: We reject Keir Starmer's attack in today's Guardian. Stop the War opposes war in Ukraine and believes the differences between Uk…;0;2267;FinancialTimes
reuben_vel;Fri Feb 11 01:29:18 +0000 2022;"RT @BNONews: U.S. State Department says it won't be able to evacuate Americans if Russia invades Ukraine, adding: ""Military action may comm…";0;195;FinancialTimes
Jrlvr88;Fri Feb 11 01:29:18 +0000 2022;RT @realTuckFrumper: Biden warns Americans in Ukraine to 'leave now' amid Russia threat https://t.co/nmGrfXOtdE;0;9;FinancialTimes
DavidRamosPR;Fri Feb 11 01:29:16 +0000 2022;RT @RusEmbJakarta: On February 10 The Jakarta Post newspaper @jakpost 🗞️ published Russian Ambassador’s letter to Editor-in-Chief regarding…;0;41;FinancialTimes
Garfiel38013341;Fri Feb 11 01:29:14 +0000 2022;"RT @Connybub: American citizens in Ukraine should ""leave now"" as ""things could go crazy quickly,"" Biden told NBC, adding he will not send t…";0;1;FinancialTimes
TammyTXpatriot;Fri Feb 11 01:29:11 +0000 2022;RT @DailyCaller: Biden just told Putin he has no plans to evacuate Americans. Anyone else getting Afghanistan deja vu? https://t.co/ssHXj2P…;0;47;FinancialTimes
RaffaellaDeFili;Fri Feb 11 01:29:10 +0000 2022;RT @BBCNews: Ukraine tensions: Russia accused of sea blockade https://t.co/7KXuu65QMG;0;35;FinancialTimes
amaurycrespo;Fri Feb 11 01:29:09 +0000 2022;RT @EndGameWW3: Update: Russia and Ukraine declare that the Berlin talks have not succeeded after 9 hours of discussion. (Reuters);0;309;FinancialTimes
danielgansle;Fri Feb 11 01:29:08 +0000 2022;RT @EndGameWW3: Update: Russia and Ukraine declare that the Berlin talks have not succeeded after 9 hours of discussion. (Reuters);0;309;FinancialTimes
BioEstacionR;Fri Feb 11 01:29:07 +0000 2022;RT @BreakingNews: When asked what scenario could prompt him to send troops to rescue Americans fleeing the country, President Biden replied…;0;49;FinancialTimes
OriginalConsti1;Fri Feb 11 01:29:06 +0000 2022;RT @DailyCaller: Biden just told Putin he has no plans to evacuate Americans. Anyone else getting Afghanistan deja vu? https://t.co/ssHXj2P…;0;47;FinancialTimes
danbbaer;Fri Feb 11 01:29:05 +0000 2022;RT @ChicagoCouncil: 📺 @carnegieendow's @danbbaer stops by our digital studio to answer tough questions about #Russia—with a one minute time…;0;2;FinancialTimes
cybersec_feeds;Fri Feb 11 01:29:05 +0000 2022;RT @techjunkiejh: 'Be on high alert' for Russian #cybersecurity attacks, expert says https://t.co/cjfXKb138K #Russia #TechJunkieNews https:…;0;3;FinancialTimes
Lori4Louisiana;Fri Feb 11 01:29:03 +0000 2022;RT @Laurie_Garrett: It certainly looks like #Russia is not only preparing an army assault on #Ukraine unprecedented in scale since WWII, bu…;0;50;FinancialTimes
aewwwedarts89;Fri Feb 11 01:29:01 +0000 2022;RT @STWuk: We reject Keir Starmer's attack in today's Guardian. Stop the War opposes war in Ukraine and believes the differences between Uk…;0;2267;FinancialTimes
OliviaLake3;Fri Feb 11 01:29:01 +0000 2022;RT @djrothkopf: Note for journalists (and some allies): When you call for US and allies to pursue diplomatic options in Ukraine, that's all…;0;97;FinancialTimes
SocialistNutter;Fri Feb 11 01:29:01 +0000 2022;RT @BareLeft: Yes, Keir Starmer is using a conflict on the border between Ukraine and Russia of all things, to take swipes at Jerombly Crom…;0;116;FinancialTimes
ANewsTweeter;Fri Feb 11 01:28:59 +0000 2022;RT @yarotrof: So Minsk-2 talks between Ukraine and Russia in Berlin fail after nine hours of discussions, and no new senior-level meeting i…;0;187;FinancialTimes
CoderRetweet;Fri Feb 11 01:28:58 +0000 2022;RT @wmbbkn: #javascript #webdevelopment #SmallBusiness #CodeNewbies #Webdesign #100DaysOfCode #NodeJS #programmer #Russia #Sweden #Australi…;0;12;FinancialTimes
BootifulsMom;Fri Feb 11 01:28:58 +0000 2022;RT @kelliwardaz: Our govt has threatened to shut down Russia's pipeline if they attack Ukraine, because that would harm Russia's economy. I…;0;1275;FinancialTimes
East_TX_conserv;Fri Feb 11 01:28:57 +0000 2022;RT @kelliwardaz: Our govt has threatened to shut down Russia's pipeline if they attack Ukraine, because that would harm Russia's economy. I…;0;1275;FinancialTimes
channsq1;Fri Feb 11 01:28:55 +0000 2022;"RT @anders_aslund: Putin's yacht Graceful left Hamburg before finishing repairs, German media reported. 
It is speculated Graceful made an…";0;190;FinancialTimes
ApollineDchamp;Fri Feb 11 01:28:51 +0000 2022;RT @Reuters: Ukraine says no breakthrough with Russia but both sides agree to keep talking https://t.co/AIaNgS1nqN https://t.co/1P74PZ2V3w;0;37;FinancialTimes
reesean;Fri Feb 11 01:28:51 +0000 2022;RT @LucasFoxNews: Ukraine’s defense minister says waters off country’s shores ‘blocked’ by Russia;0;153;FinancialTimes
RayKalsitrant;Fri Feb 11 01:28:50 +0000 2022;RT @EndGameWW3: Update: Russia and Ukraine declare that the Berlin talks have not succeeded after 9 hours of discussion. (Reuters);0;309;FinancialTimes
FadnessTod;Fri Feb 11 01:28:44 +0000 2022;"RT @BNONews: U.S. State Department says it won't be able to evacuate Americans if Russia invades Ukraine, adding: ""Military action may comm…";0;195;FinancialTimes
luasousza;Fri Feb 11 01:28:43 +0000 2022;RT @BBCNews: Ukraine tensions: Russia accused of sea blockade https://t.co/7KXuu65QMG;0;35;FinancialTimes
CARLOURREA;Fri Feb 11 01:28:43 +0000 2022;RT @DoriToribio: Biden pide a los estadounidenses en Ucrania que salgan del país. “Deberían irse ahora... Estamos tratando con uno de los m…;0;30;FinancialTimes
AlexandraMcG;Fri Feb 11 01:28:42 +0000 2022;RT @BBCNews: Ukraine tensions: Russia accused of sea blockade https://t.co/7KXuu65QMG;0;35;FinancialTimes
ZeroZhvk;Fri Feb 11 01:28:42 +0000 2022;RT @fmod1: On Russia’s impending naval blockade of Ukraine: “When Russian ships can’t enter the world’s ports, they’ll understand the price…;0;272;FinancialTimes
MB80101459;Fri Feb 11 01:28:42 +0000 2022;RT @AlexKokcharov: #Russia’s MoD cancelled the NOTAM for the Sea of Azov which was blocking commercial cargo to all ports, in both Russia a…;0;178;FinancialTimes
CainFabienDelon;Fri Feb 11 01:28:37 +0000 2022;RT @SkyNews: Ukraine-Russia tensions: Russian troops warned by Ukrainian general 'land will be flooded' with their blood https://t.co/zRU2s…;0;22;FinancialTimes
Sa3adOmar;Fri Feb 11 01:28:35 +0000 2022;RT @EndGameWW3: Biden warns Americans in Ukraine to leave, says sending troops to evacuate would be 'world war' https://t.co/i7hJv1N3wR via…;0;48;FinancialTimes
cristo_monte;Fri Feb 11 01:28:35 +0000 2022;RT @Reuters: As Russia launched live-fire exercises in Belarus and the Black Sea following its troop buildup near Ukraine, Britain warned t…;0;120;FinancialTimes
HelenResists;Fri Feb 11 01:28:34 +0000 2022;"RT @Bvweir: Biden warns Americans in Ukraine to leave, says sending troops to evacuate would be 'world war'

 https://t.co/R5WS1Iu6Yl";0;19;FinancialTimes
pet41159566;Fri Feb 11 01:28:30 +0000 2022;"RT @I_Katchanovski: Biden warns Americans in Ukraine to leave, says sending troops to evacuate would be 'world war'
https://t.co/5GFv74jTP9";0;4;FinancialTimes
USA_Aquanaut;Fri Feb 11 01:28:28 +0000 2022;RT @kelliwardaz: Our govt has threatened to shut down Russia's pipeline if they attack Ukraine, because that would harm Russia's economy. I…;0;1275;FinancialTimes
kurniaputra93;Fri Feb 11 01:28:27 +0000 2022;"RT @BNONews: U.S. State Department says it won't be able to evacuate Americans if Russia invades Ukraine, adding: ""Military action may comm…";0;195;FinancialTimes
hoffan1234;Fri Feb 11 01:28:23 +0000 2022;RT @BBCNews: Ukraine tensions: Russia accused of sea blockade https://t.co/7KXuu65QMG;0;35;FinancialTimes
tekkenoyaji;Fri Feb 11 01:28:23 +0000 2022;RT @KorsunskySergiy: On the front lines of Ukraine’s frozen conflict, soldiers fight cold and boredom—but worry little about a Russian inva…;0;4;FinancialTimes
Phil_Free_;Fri Feb 11 01:28:22 +0000 2022;RT @PostOpinions: We can never underestimate the zeal of leaders in both parties to rally the country for war — even, as is true today, whe…;0;5;FinancialTimes
ChaberYlva;Fri Feb 11 01:28:22 +0000 2022;"RT @PremierRP_en: 📷Meeting between PM @MorawieckiM and PM @BorisJohnson.

🇵🇱🇬🇧The main topic of a discussion was #security in the region, w…";0;49;FinancialTimes
TugJohnson4;Fri Feb 11 01:28:20 +0000 2022;RT @BBCNews: Ukraine tensions: Russia accused of sea blockade https://t.co/7KXuu65QMG;0;35;FinancialTimes
kim9973;Fri Feb 11 01:28:19 +0000 2022;RT @STWuk: We reject Keir Starmer's attack in today's Guardian. Stop the War opposes war in Ukraine and believes the differences between Uk…;0;2267;FinancialTimes
TatianaVoropae2;Fri Feb 11 01:28:18 +0000 2022;RT @DeanoBeano1: Liz Truss embarrassed herself earlier today with her total lack of knowledge and understanding of the situation in Ukraine…;0;108;FinancialTimes
Mathias8Wolf;Fri Feb 11 01:28:17 +0000 2022;"RT @andrew_danieri: Important #UkraineAlert piece by @Biz_Ukraine_Mag on Russia’s hybrid war against Ukraine in the Black Sea. 

The Russia…";0;95;FinancialTimes
UKreality;Fri Feb 11 01:28:14 +0000 2022;RT @mhmck: Russia is mobilized for an offensive against Ukraine. From limited observations, the OSCE found Russia's occupation army in Done…;0;129;FinancialTimes
juanrojasman;Fri Feb 11 01:28:13 +0000 2022;"RT @BNONews: U.S. State Department says it won't be able to evacuate Americans if Russia invades Ukraine, adding: ""Military action may comm…";0;195;FinancialTimes
CARLOSELIGIOI;Fri Feb 11 01:28:11 +0000 2022;RT @BBCNews: Ukraine tensions: Russia accused of sea blockade https://t.co/7KXuu65QMG;0;35;FinancialTimes
BobbyGrannie;Fri Feb 11 01:28:11 +0000 2022;RT @realTuckFrumper: Biden warns Americans in Ukraine to 'leave now' amid Russia threat https://t.co/nmGrfXOtdE;0;9;FinancialTimes
beachloversunit;Fri Feb 11 01:28:10 +0000 2022;RT @DailyCaller: Biden just told Putin he has no plans to evacuate Americans. Anyone else getting Afghanistan deja vu? https://t.co/ssHXj2P…;0;47;FinancialTimes
Aontaithe2021;Fri Feb 11 01:28:06 +0000 2022;RT @EndGameWW3: Update: Russia and Ukraine declare that the Berlin talks have not succeeded after 9 hours of discussion. (Reuters);0;309;FinancialTimes
ZZaytsmann;Fri Feb 11 01:28:03 +0000 2022;RT @SkyNews: Russian tanks spray up snow and mud as they churn through the rich black soil in the borderlands https://t.co/Z3x0U1T4W6;0;11;FinancialTimes
MarcusGMay1;Fri Feb 11 01:27:51 +0000 2022;"RT @BNCNews: ""Why aren't we talking about this in our community?"" A.B Burns-Tucker (@iamlegallyhype) is a viral sensation on TikTok for her…";0;19;FinancialTimes
ronmitchell1183;Fri Feb 11 01:27:51 +0000 2022;"RT @shottlandka: Does Liz Truss hear herself speak?

She suggests that Russia's assurance it has no intention to invade Ukraine are 'words…";0;76;FinancialTimes
weemoxy1;Fri Feb 11 01:27:50 +0000 2022;RT @STWuk: We reject Keir Starmer's attack in today's Guardian. Stop the War opposes war in Ukraine and believes the differences between Uk…;0;2267;FinancialTimes
welsh_union;Fri Feb 11 01:27:49 +0000 2022;RT @BBCNews: Ukraine tensions: Russia accused of sea blockade https://t.co/7KXuu65QMG;0;35;FinancialTimes
UKreality;Fri Feb 11 01:27:49 +0000 2022;RT @GlasnostGone: Before I go. Today in occupied eastern #Ukraine (#Donetsk), Russia's forces put out a puff piece. Laughable that their Ru…;0;40;FinancialTimes
GAZENVAGEN1;Fri Feb 11 01:27:43 +0000 2022;RT @GolosAmeriki: Девятичасовые переговоры между Украиной и Россией завершились безрезультатно https://t.co/NolQGA33VN;0;27;FinancialTimes
rich_outlaw;Fri Feb 11 01:27:42 +0000 2022;RT @anders_aslund: All reported indications suggest that Russia is preparing a major military assault on Ukraine: Maneuvers in Belarus Febr…;0;449;FinancialTimes
EdinburghWatch;Fri Feb 11 01:27:35 +0000 2022;RT @nighthawkins: 'Ridiculous!' John Major slapped down as Ukranians 'cheer Britain standing up to Russia' https://t.co/7dGp8Q7DVR;0;1;FinancialTimes
NoveTrent;Fri Feb 11 01:27:34 +0000 2022;RT @STWuk: We reject Keir Starmer's attack in today's Guardian. Stop the War opposes war in Ukraine and believes the differences between Uk…;0;2267;FinancialTimes
Pat60574944;Fri Feb 11 01:27:32 +0000 2022;RT @EndGameWW3: Update: Russia and Ukraine declare that the Berlin talks have not succeeded after 9 hours of discussion. (Reuters);0;309;FinancialTimes
xSailor_;Fri Feb 11 01:27:30 +0000 2022;RT @DanteAtkins: Because a lot of people in the progressive orbit who subscribe to a Chomskyist foreign policy like to analogize the US, Uk…;0;312;FinancialTimes
Pastelistaz;Fri Feb 11 01:27:27 +0000 2022;"RT @W7VOA: ""American citizens should leave (#Ukraine) now,"" @POTUS tells @LesterHoltNBC. “...things could go crazy quickly.”
https://t.co/O…";0;4;FinancialTimes
PanagiotaJ;Fri Feb 11 01:27:25 +0000 2022;RT @kelliwardaz: Our govt has threatened to shut down Russia's pipeline if they attack Ukraine, because that would harm Russia's economy. I…;0;1275;FinancialTimes
juanrojasman;Fri Feb 11 01:27:24 +0000 2022;RT @DoriToribio: Biden pide a los estadounidenses en Ucrania que salgan del país. “Deberían irse ahora... Estamos tratando con uno de los m…;0;30;FinancialTimes
DailyCoffee533;Fri Feb 11 01:27:21 +0000 2022;RT @kelliwardaz: Our govt has threatened to shut down Russia's pipeline if they attack Ukraine, because that would harm Russia's economy. I…;0;1275;FinancialTimes
xxxTtimexxx;Fri Feb 11 01:27:19 +0000 2022;"RT @BNONews: U.S. State Department says it won't be able to evacuate Americans if Russia invades Ukraine, adding: ""Military action may comm…";0;195;FinancialTimes
JamesCl54109100;Fri Feb 11 01:27:17 +0000 2022;RT @SkyNews: Boris Johnson has met British troops stationed near Warsaw in Poland. Some 100 soldiers are based there, as part of a NATO dep…;0;103;FinancialTimes
UKreality;Fri Feb 11 01:27:14 +0000 2022;RT @GicAriana: After Moscow claimed that Ukrainians crucified a young boy in 2014, I am struggling to see how anyone be even a little surpr…;0;36;FinancialTimes
itrixy;Fri Feb 11 01:27:13 +0000 2022;RT @TravelGov: Russia: The Embassy reminds U.S. citizens Russia's Travel Advisory  is “Level 4: Do Not Travel” for reasons including harass…;0;23;FinancialTimes
foreign_desi;Fri Feb 11 01:27:11 +0000 2022;"RT @palkisu: 🧵 War or not, Ukraine is losing. Here’s why:
Ukraine gave up nukes for security guarantees 3 decades ago (Budapest Agreement).…";0;1034;FinancialTimes
ANewsTweeter;Fri Feb 11 01:27:11 +0000 2022;RT @Apex_WW: Ukraine-Russia tensions: Russian troops warned by Ukrainian general 'land will be flooded' with their blood  https://t.co/o2HR…;0;30;FinancialTimes
ao2yo4;Fri Feb 11 01:27:11 +0000 2022;"RT @NatashaBertrand: ""American citizens should leave [Ukraine] now,"" Biden told NBC.
“It’s not like we’re dealing with a terrorist organiza…";0;342;FinancialTimes
kung1234fu;Fri Feb 11 01:27:11 +0000 2022;"RT @BNONews: U.S. State Department says it won't be able to evacuate Americans if Russia invades Ukraine, adding: ""Military action may comm…";0;195;FinancialTimes
alvinlibra2018;Fri Feb 11 01:27:08 +0000 2022;"RT @BNONews: U.S. State Department says it won't be able to evacuate Americans if Russia invades Ukraine, adding: ""Military action may comm…";0;195;FinancialTimes
Ptaylor63Pt;Fri Feb 11 01:27:08 +0000 2022;RT @SkyNews: Boris Johnson has met British troops stationed near Warsaw in Poland. Some 100 soldiers are based there, as part of a NATO dep…;0;103;FinancialTimes
DebbieNester1;Fri Feb 11 01:27:08 +0000 2022;"RT @john_sipher: ""...forcing Ukraine to enact Minsk is 'a slow and painful execution—not by shooting, but by injecting it with lethal poiso…";0;22;FinancialTimes
spokanetom;Fri Feb 11 01:27:07 +0000 2022;"RT @mallorys_oracle: Meet Ukraine’s gun-toting female soldiers fighting the propaganda war with Russia

https://t.co/w1PLYMxCti";0;4;FinancialTimes
__belmore;Fri Feb 11 01:27:06 +0000 2022;"RT @vtchakarova: Top 5 by % of population that owns #crypto:
1. Ukraine 🇺🇦 12.7%
2. Russia 🇷🇺 11.9%
3. Kenya 🇰🇪 8.5%
4. USA 🇺🇸 8.3%
5. Indi…";0;30;FinancialTimes
sandiegardener;Fri Feb 11 01:27:02 +0000 2022;RT @BareLeft: Yes, Keir Starmer is using a conflict on the border between Ukraine and Russia of all things, to take swipes at Jerombly Crom…;0;116;FinancialTimes
vinnieoftexas_;Fri Feb 11 01:27:02 +0000 2022;RT @Apex_WW: Ukraine-Russia tensions: Russian troops warned by Ukrainian general 'land will be flooded' with their blood  https://t.co/o2HR…;0;30;FinancialTimes
maestrasjd;Fri Feb 11 01:27:01 +0000 2022;RT @anders_aslund: Right now, the West is failing its litmus test. Russia has blocked all Ukraine's port, which the UN recognizes as an act…;0;576;FinancialTimes
peter_skeet;Fri Feb 11 01:27:00 +0000 2022;RT @STWuk: We reject Keir Starmer's attack in today's Guardian. Stop the War opposes war in Ukraine and believes the differences between Uk…;0;2267;FinancialTimes
AllegedlyElias;Fri Feb 11 01:26:59 +0000 2022;"RT @Mediaite: If Russia invades Ukraine, ""Vladimir Putin should understand that body bags will come back to Moscow,"" Deputy Secretary of St…";0;84;FinancialTimes
AckersonBarbara;Fri Feb 11 01:26:58 +0000 2022;RT @Laurie_Garrett: It certainly looks like #Russia is not only preparing an army assault on #Ukraine unprecedented in scale since WWII, bu…;0;50;FinancialTimes
madlaine63;Fri Feb 11 01:26:55 +0000 2022;RT @anders_aslund: All reported indications suggest that Russia is preparing a major military assault on Ukraine: Maneuvers in Belarus Febr…;0;449;FinancialTimes
crustycobs;Fri Feb 11 01:26:50 +0000 2022;"RT @owhy3: Ray McGovern asks: Is Nord Stream 2 Dead in the Water?:

 BIDEN: The first question first. If Germany(?) – if Russia invades – t…";0;10;FinancialTimes
Trumpwonbigly1;Fri Feb 11 01:26:46 +0000 2022;"RT @hrkbenowen: Biden promised Americans living in Ukraine that he will get them out if Russia invades. 

What say you?";0;20;FinancialTimes
DCRando2020;Fri Feb 11 01:26:46 +0000 2022;RT @yarotrof: So Minsk-2 talks between Ukraine and Russia in Berlin fail after nine hours of discussions, and no new senior-level meeting i…;0;187;FinancialTimes
0004_31;Fri Feb 11 01:26:46 +0000 2022;RT @EndGameWW3: Update: Russia and Ukraine declare that the Berlin talks have not succeeded after 9 hours of discussion. (Reuters);0;309;FinancialTimes
lscain3834;Fri Feb 11 01:26:46 +0000 2022;RT @geno_kusa: Dear @gop @HouseGOP, @senategop Biden has told all American citizens to leave Ukraine.  You should do the same.  If they don…;0;10;FinancialTimes
reconpresseusa;Fri Feb 11 01:26:45 +0000 2022;RT @taskforcedragon: OpRedBeach9Y: Sea-lane blockade by #Russia, NOTAM Chorne-Black Sea vic., W. Crimean Peninsula, #Ukraine  w/rf to #NATO…;0;1;FinancialTimes
ecarsonvacation;Fri Feb 11 01:26:42 +0000 2022;"RT @kaitlancollins: ""American citizens should leave now,"" Biden tells NBC about Ukraine. “It’s not like we’re dealing with a terrorist orga…";0;210;FinancialTimes
MsNikki27;Fri Feb 11 01:26:38 +0000 2022;"RT @BNONews: U.S. State Department says it won't be able to evacuate Americans if Russia invades Ukraine, adding: ""Military action may comm…";0;195;FinancialTimes
rich_smithnew;Fri Feb 11 01:26:37 +0000 2022;RT @SkyNews: Ukraine-Russia tensions: Russian troops warned by Ukrainian general 'land will be flooded' with their blood https://t.co/zRU2s…;0;22;FinancialTimes
howienudet;Fri Feb 11 01:26:36 +0000 2022;RT @mal1976retaf: Oh dear God cadaver in chief is sending Camela to high stakes meeting in Europe between Russia and NATO to ward off Ukrai…;0;5;FinancialTimes
PlayboiChiz;Fri Feb 11 01:26:31 +0000 2022;RT @cdnnxx: Russia isn’t invading Ukraine, trust me. I know him.;0;269;FinancialTimes
CuteCoffeeWench;Fri Feb 11 01:26:31 +0000 2022;"RT @TristanSnell: Did Trump's stolen Top Secret stash include the words ""Russia"" or ""Ukraine""? How about ""North Korea""?";0;370;FinancialTimes
SAndricsak;Fri Feb 11 01:26:29 +0000 2022;RT @mal1976retaf: Oh dear God cadaver in chief is sending Camela to high stakes meeting in Europe between Russia and NATO to ward off Ukrai…;0;5;FinancialTimes
AngelBlackCat13;Fri Feb 11 01:26:29 +0000 2022;"RT @I_Katchanovski: ""Voters are split evenly over whether the United States should send additional weapons to Ukraine while conducting talk…";0;1;FinancialTimes
BlueGreen625;Fri Feb 11 01:26:28 +0000 2022;"RT @SamRamani2: BREAKING: Ukraine says Russia's naval drills in the Black Sea and Sea of Azov make navigation ""virtually impossible""";0;239;FinancialTimes
milan_strongman;Fri Feb 11 01:26:19 +0000 2022;RT @br_nning: Truss made fool of herself today: Lavrov asked her if she recognises “Russia’s sovereignty over the Rostov and Voronezh regio…;0;887;FinancialTimes
ANewsTweeter;Fri Feb 11 01:26:17 +0000 2022;"RT @BNONews: U.S. State Department says it won't be able to evacuate Americans if Russia invades Ukraine, adding: ""Military action may comm…";0;195;FinancialTimes
francescamakins;Fri Feb 11 01:26:10 +0000 2022;"RT @jensstoltenberg: Welcomed @BorisJohnson &amp; thanked him for #UK key contributions to #NATO, including reinforcement of our Eastern flank.…";0;180;FinancialTimes
TherapyBody;Fri Feb 11 01:26:10 +0000 2022;RT @trussliz: I delivered a clear message to Minister Lavrov that Russia must deescalate, respect Ukraine’s  sovereignty and engage in mean…;0;1057;FinancialTimes
MOSSAD19201744;Fri Feb 11 01:26:08 +0000 2022;RT @Apex_WW: Ukraine-Russia tensions: Russian troops warned by Ukrainian general 'land will be flooded' with their blood  https://t.co/o2HR…;0;30;FinancialTimes
MGongadze;Fri Feb 11 01:26:03 +0000 2022;RT @SkyNews: Ukraine-Russia tensions: Russian troops warned by Ukrainian general 'land will be flooded' with their blood https://t.co/zRU2s…;0;22;FinancialTimes
history_if;Fri Feb 11 01:26:02 +0000 2022;"RT @aaronjmate: Revisiting the passage below (""...Putin challenges Washington’s dominance of transatlantic security"") for a story I'm writi…";0;21;FinancialTimes
10WallStreet;Fri Feb 11 01:26:01 +0000 2022;"RT @10WallStreet: #Putin Realizes #Biden, #EU &amp; US are at Maximum Weakness Now.😉🤫https://t.co/fQHDTIoVhy #msnbc #foxnews #nytimes #cnn #wsj…";0;1;FinancialTimes
juliawb;Fri Feb 11 01:26:00 +0000 2022;"RT @BNCNews: ""Why aren't we talking about this in our community?"" A.B Burns-Tucker (@iamlegallyhype) is a viral sensation on TikTok for her…";0;19;FinancialTimes
frederickroll;Fri Feb 11 01:25:59 +0000 2022;RT @STWuk: We reject Keir Starmer's attack in today's Guardian. Stop the War opposes war in Ukraine and believes the differences between Uk…;0;2267;FinancialTimes
StillServingDSS;Fri Feb 11 01:25:58 +0000 2022;RT @anders_aslund: All reported indications suggest that Russia is preparing a major military assault on Ukraine: Maneuvers in Belarus Febr…;0;449;FinancialTimes
Muschelschloss;Fri Feb 11 01:25:57 +0000 2022;"RT @BNONews: U.S. State Department says it won't be able to evacuate Americans if Russia invades Ukraine, adding: ""Military action may comm…";0;195;FinancialTimes
humanssuck12;Fri Feb 11 01:25:53 +0000 2022;RT @anders_aslund: Right now, the West is failing its litmus test. Russia has blocked all Ukraine's port, which the UN recognizes as an act…;0;576;FinancialTimes
astrofan80;Fri Feb 11 01:25:53 +0000 2022;RT @yarotrof: So Minsk-2 talks between Ukraine and Russia in Berlin fail after nine hours of discussions, and no new senior-level meeting i…;0;187;FinancialTimes
serkan_check;Fri Feb 11 01:25:53 +0000 2022;RT @SkyNews: Russian tanks spray up snow and mud as they churn through the rich black soil in the borderlands https://t.co/Z3x0U1T4W6;0;11;FinancialTimes
boggled102;Fri Feb 11 01:25:48 +0000 2022;RT @DefenseOne: ICYMI: The U.S. Navy is asking personnel, employees, and their families in 11 European countries to update a master contact…;0;8;FinancialTimes
staybpgg;Fri Feb 11 01:25:48 +0000 2022;RT @Osinttechnical: KYIV, Feb 11 (Reuters) - Nearly nine hours of talks between Ukraine and Russia on Thursday failed to produce a breakthr…;0;95;FinancialTimes
KJPisMe;Fri Feb 11 01:25:40 +0000 2022;RT @anders_aslund: Right now, the West is failing its litmus test. Russia has blocked all Ukraine's port, which the UN recognizes as an act…;0;576;FinancialTimes
